Time,HMDposX,HMDposY,HMDposZ,HMDrotX,HMDrotY,HMDrotZ,LeftPosX,LeftPosY,LeftPosZ,LeftRotX,LeftRotY,LeftRotZ,LeftClick,RightPosX,RightPosY,RightPosZ,RightRotX,RightRotY,RightRotZ,RightClick
0.4388733,-0.2784948,-0.08852136,-0.05612516,5.744487,189.7914,0.5284741,-0.3216877,-0.3192297,-0.309031,305.4666,168.8742,13.34437,False,-0.4268413,-0.3331292,-0.2265406,338.7664,271.0309,313.1422,False
0.4499817,-0.2802334,-0.08978498,-0.06603765,5.87882,189.7875,0.4932789,-0.3235593,-0.3204871,-0.3189921,305.5118,169.0043,13.2381,False,-0.4282894,-0.3344077,-0.2367663,338.7547,271.0451,313.2069,False
0.4610901,-0.2820425,-0.09103191,-0.07596779,5.968421,189.7759,0.4546428,-0.3255887,-0.321614,-0.3288717,305.5608,169.0821,13.18029,False,-0.4301095,-0.3357057,-0.2467089,338.7791,271.0744,313.2941,False
0.4721985,-0.2838731,-0.09223497,-0.08588552,6.048951,189.75,0.4290081,-0.327405,-0.3231208,-0.3388567,305.6076,169.1564,13.17997,False,-0.4319482,-0.3370107,-0.256557,338.7809,271.1535,313.3566,False
0.4833069,-0.2856245,-0.09341383,-0.09574699,6.072451,189.7606,0.4037175,-0.329257,-0.3245431,-0.3489118,305.6927,169.2616,13.1705,False,-0.4333186,-0.3384371,-0.2665162,338.7548,271.2408,313.4125,False
0.4944153,-0.2874517,-0.09460008,-0.1056561,6.118773,189.7749,0.3648968,-0.3310914,-0.3259107,-0.3590646,305.8336,169.3839,13.1125,False,-0.4351478,-0.3397417,-0.276391,338.739,271.2955,313.4893,False
0.5055542,-0.2893653,-0.09575963,-0.1155839,6.19135,189.7726,0.3363753,-0.3332119,-0.327332,-0.3691244,305.9868,169.2938,13.22698,False,-0.4370108,-0.3410935,-0.2862258,338.7068,271.3656,313.53,False
0.5166626,-0.2911921,-0.09693897,-0.1255107,6.261461,189.8014,0.2851617,-0.3352365,-0.3288695,-0.3792315,306.1172,169.4422,13.09177,False,-0.4385972,-0.3425545,-0.2963095,338.6806,271.39,313.5514,False
0.527771,-0.2930217,-0.09815109,-0.1354189,6.289641,189.8317,0.2212121,-0.337307,-0.3303376,-0.3893995,306.2371,169.6844,12.87107,False,-0.4406137,-0.3439917,-0.3062305,338.7006,271.3838,313.5813,False
0.5388794,-0.2949085,-0.09922445,-0.1453581,6.309204,189.8282,0.1554356,-0.3394208,-0.3318499,-0.3994403,306.3291,169.7808,12.71118,False,-0.4427667,-0.3453474,-0.3161883,338.7596,271.3345,313.7358,False
